aircraft_tail_number,flight_operating_hours,engine_vibration_hz,oil_pressure_psi,exhaust_gas_temp_c,hydraulic_fluid_level_pct,ambient_temperature_c,maintenance_urgency_flag
REG-FLT-014168,6632,7.92,92.33,670.55,75.0,11.88,1
REG-FLT-014169,8769,5.1,58.34,728.57,55.29,-6.79,0
REG-FLT-014170,10415,8.86,43.65,682.08,89.0,0.98,1
REG-FLT-014171,11214,3.45,47.71,820.93,87.24,-30.13,1
REG-FLT-014172,4499,1.85,70.17,800.05,55.59,-27.71,0
REG-FLT-014173,5111,5.0,76.14,485.04,54.21,41.82,0
REG-FLT-014174,5874,1.22,34.18,872.05,60.71,-37.36,1
REG-FLT-014175,15986,3.96,48.48,667.49,92.32,31.09,0
REG-FLT-014176,4946,4.37,64.68,475.76,86.16,33.44,0
REG-FLT-014177,17147,3.63,69.68,766.12,52.01,14.63,0
REG-FLT-014178,13448,2.62,48.33,566.87,88.52,-37.81,0
REG-FLT-014179,13671,4.6,61.31,606.47,50.58,-35.95,0
REG-FLT-014180,4219,4.77,77.44,776.38,92.34,-34.72,0
REG-FLT-014181,13951,8.2,70.62,875.42,75.0,11.99,1
REG-FLT-014182,13766,2.15,79.1,586.6,79.76,17.13,0
REG-FLT-014183,8043,5.54,77.24,520.43,50.53,-34.93,0
REG-FLT-014184,8826,6.12,43.7,772.72,57.74,7.16,0
REG-FLT-014185,10702,3.35,85.32,851.79,91.92,-20.33,1
REG-FLT-014186,14468,3.15,68.96,614.75,61.51,38.71,0
REG-FLT-014187,14826,8.46,85.56,456.01,93.3,0.52,1
REG-FLT-014188,17614,6.38,61.51,454.75,96.16,19.07,0
REG-FLT-014189,14699,6.27,37.67,487.68,69.21,8.31,1
REG-FLT-014190,4569,4.02,38.15,796.13,95.01,42.72,0
REG-FLT-014191,1423,5.07,77.26,666.53,96.53,-33.59,0
REG-FLT-014192,2304,3.52,94.2,455.65,65.25,30.44,0
REG-FLT-014193,4222,6.26,42.01,634.55,71.34,-6.53,0
REG-FLT-014194,15830,2.73,72.98,670.21,86.98,5.67,0
REG-FLT-014195,13804,7.88,53.43,538.36,78.0,-20.5,1
REG-FLT-014196,6799,2.95,76.71,823.12,54.8,-41.07,1
REG-FLT-014197,8361,6.14,77.95,481.74,84.99,10.25,0
REG-FLT-014198,13853,2.79,48.8,597.08,70.57,-33.18,0
REG-FLT-014199,5052,7.88,89.82,436.44,58.15,36.96,1
REG-FLT-014200,13192,4.48,33.2,832.15,60.08,-29.68,1
REG-FLT-014201,11698,1.27,51.09,648.82,95.26,-0.11,0
REG-FLT-014202,4233,1.64,32.85,515.32,73.68,23.69,1
REG-FLT-014203,1536,4.12,41.41,718.9,99.14,-18.3,0
REG-FLT-014204,17693,7.5,74.5,698.15,75.01,-7.76,0
REG-FLT-014205,5915,7.09,38.61,580.67,83.61,34.52,0
REG-FLT-014206,15671,3.81,56.26,544.01,97.4,22.16,0
REG-FLT-014207,935,5.53,75.48,743.84,58.98,-27.61,0
REG-FLT-014208,2472,2.07,32.65,815.9,85.0,-43.8,1
REG-FLT-014209,8443,6.41,44.96,560.78,71.6,-41.86,0
REG-FLT-014210,6568,3.81,39.12,875.71,57.92,-38.01,1
REG-FLT-014211,10886,1.49,94.4,608.76,75.44,44.51,0
REG-FLT-014212,15911,7.23,73.53,801.14,92.96,-26.97,0
REG-FLT-014213,8405,7.99,69.49,621.14,61.68,-41.35,1
REG-FLT-014214,9822,6.84,41.36,790.87,96.86,35.85,0
REG-FLT-014215,12753,5.79,78.66,597.66,87.18,17.91,0
REG-FLT-014216,810,4.78,47.68,711.51,77.49,14.53,0
REG-FLT-014217,11438,2.4,84.91,792.13,63.37,12.28,0
REG-FLT-014218,17866,4.4,92.72,614.96,72.09,0.54,0
REG-FLT-014219,11521,6.41,68.76,805.09,55.87,-40.99,0
REG-FLT-014220,8350,7.11,41.02,686.15,53.58,-13.8,0
REG-FLT-014221,6816,4.45,58.62,517.58,83.56,34.72,0
REG-FLT-014222,7863,8.41,93.59,836.4,90.53,-40.03,1
REG-FLT-014223,16103,3.57,57.09,695.62,90.98,8.08,0
REG-FLT-014224,14306,3.01,46.11,648.68,92.72,-7.96,0
REG-FLT-014225,15514,4.79,43.7,561.37,55.6,38.28,0
REG-FLT-014226,2437,6.36,55.7,610.16,65.17,35.22,0
REG-FLT-014227,16347,2.21,54.96,506.97,53.93,35.82,0
REG-FLT-014228,15738,2.69,40.61,557.85,79.84,24.8,0
REG-FLT-014229,5513,4.57,46.5,802.06,88.06,20.67,0
REG-FLT-014230,12770,2.35,62.65,602.65,56.99,25.45,0
REG-FLT-014231,12884,6.37,35.2,528.91,77.29,35.31,1
REG-FLT-014232,3001,5.76,58.93,505.55,81.17,-8.23,0
REG-FLT-014233,16895,2.23,60.87,601.17,56.77,-44.7,0
REG-FLT-014234,5720,5.74,81.44,631.02,55.28,6.65,0
REG-FLT-014235,12251,7.05,86.33,849.79,92.9,-43.03,1
REG-FLT-014236,11021,7.79,60.66,877.38,53.19,33.38,1
REG-FLT-014237,13236,4.67,52.02,441.3,58.05,-4.86,0
REG-FLT-014238,16891,5.37,52.22,479.85,55.36,3.4,0
REG-FLT-014239,1309,7.31,94.91,632.07,94.11,-33.75,0
REG-FLT-014240,4238,6.58,55.15,753.05,54.32,35.57,0
REG-FLT-014241,14355,8.87,86.39,438.45,99.1,-44.05,1
REG-FLT-014242,5438,5.9,92.51,427.65,60.98,21.73,0
REG-FLT-014243,11960,1.2,93.28,483.43,88.65,28.53,0
REG-FLT-014244,13520,8.87,45.72,619.92,51.49,-42.12,1
REG-FLT-014245,13386,3.72,36.36,684.55,91.53,15.6,1
REG-FLT-014246,10907,4.99,49.28,640.69,98.37,-13.25,0
REG-FLT-014247,7531,7.43,82.68,755.76,84.89,10.74,0
REG-FLT-014248,2842,6.85,50.65,821.21,60.17,9.37,1
REG-FLT-014249,13800,3.75,65.09,617.4,74.08,30.98,0
REG-FLT-014250,2475,2.49,61.61,422.29,68.29,-39.1,0
REG-FLT-014251,14461,5.27,88.76,789.68,99.29,-18.85,0
REG-FLT-014252,7636,4.77,72.43,536.59,52.55,-10.0,0
REG-FLT-014253,17606,6.81,36.98,558.88,59.34,-20.9,1
REG-FLT-014254,5719,6.01,90.98,666.93,75.63,28.28,0
REG-FLT-014255,12732,7.44,38.25,480.05,54.18,5.37,0
REG-FLT-014256,17309,4.15,54.71,844.39,53.64,9.19,1
REG-FLT-014257,702,4.33,64.22,782.52,66.82,-35.62,0
REG-FLT-014258,4142,2.26,73.83,630.48,81.49,41.38,0
REG-FLT-014259,292,7.19,50.84,868.48,80.06,19.11,1
REG-FLT-014260,11590,4.84,94.28,563.57,78.63,-9.48,0
REG-FLT-014261,3799,4.85,80.34,533.15,73.22,38.18,0
REG-FLT-014262,9717,3.05,87.02,754.54,97.93,-20.44,0
REG-FLT-014263,2700,7.4,45.91,623.39,78.3,15.8,0
REG-FLT-014264,9705,3.91,44.41,449.33,66.04,-27.11,0
REG-FLT-014265,4086,5.84,58.01,587.17,85.37,6.95,0
REG-FLT-014266,13129,4.71,49.43,610.09,60.77,32.2,0
REG-FLT-014267,17075,8.76,68.27,575.84,63.05,-43.9,1
REG-FLT-014268,9466,5.21,39.88,557.05,74.32,27.13,0
REG-FLT-014269,17883,1.73,74.18,773.58,94.93,4.73,0
REG-FLT-014270,2449,1.23,68.4,765.48,96.28,19.96,0
REG-FLT-014271,11300,6.07,50.18,526.27,95.99,-13.2,0
REG-FLT-014272,3492,7.51,39.4,473.59,65.14,25.96,1
REG-FLT-014273,4161,8.75,48.04,597.0,53.13,-12.99,1
REG-FLT-014274,1665,2.36,73.49,437.02,94.34,18.39,0
REG-FLT-014275,4749,8.35,44.66,447.6,60.45,-18.51,1
REG-FLT-014276,18481,4.19,83.87,774.74,74.96,15.22,0
REG-FLT-014277,16633,4.97,69.65,837.81,93.61,-20.26,1
REG-FLT-014278,8195,6.52,36.86,555.43,73.47,-14.14,1
REG-FLT-014279,1077,3.19,65.05,750.88,79.07,9.66,0
REG-FLT-014280,15476,7.63,41.82,459.67,80.56,-12.8,1
REG-FLT-014281,1880,2.1,91.27,669.12,89.6,-20.43,0
REG-FLT-014282,9627,5.59,93.21,677.27,51.65,26.35,0
REG-FLT-014283,7216,5.65,83.74,722.45,79.37,0.36,0
REG-FLT-014284,8305,1.95,40.27,679.84,73.3,-35.0,0
REG-FLT-014285,11398,3.08,70.86,808.52,70.91,14.87,0
REG-FLT-014286,4633,3.94,61.88,796.24,87.44,1.97,0
REG-FLT-014287,6184,3.43,69.08,470.95,84.23,19.88,0
REG-FLT-014288,9378,1.72,48.4,567.32,70.77,-0.55,0
REG-FLT-014289,11252,6.54,58.22,420.08,70.86,39.12,0
REG-FLT-014290,16698,4.83,91.25,755.7,97.53,-31.53,0
REG-FLT-014291,2105,2.9,62.81,805.8,94.03,18.11,0
REG-FLT-014292,16342,5.18,47.71,475.39,86.21,-6.05,0
REG-FLT-014293,14668,4.16,44.79,492.82,78.44,-32.25,0
REG-FLT-014294,10195,3.37,70.42,532.81,76.65,-34.28,0
REG-FLT-014295,3938,3.78,69.14,809.79,63.17,-17.32,0
REG-FLT-014296,9296,5.05,83.22,872.03,60.37,-21.76,1
REG-FLT-014297,7813,2.25,47.17,715.56,90.79,-22.35,0
REG-FLT-014298,8805,2.17,61.31,859.98,71.46,-42.68,1
REG-FLT-014299,14431,4.19,85.98,595.91,78.31,21.22,0
REG-FLT-014300,3185,6.17,55.06,793.15,86.74,-10.83,0
REG-FLT-014301,18462,2.48,79.97,727.24,64.6,-23.24,0
REG-FLT-014302,2224,2.71,86.12,589.9,52.63,-17.66,0
REG-FLT-014303,9100,2.35,56.75,760.19,96.02,10.95,0
REG-FLT-014304,6645,1.59,77.48,846.0,96.06,22.51,1
REG-FLT-014305,5717,5.37,72.11,634.2,86.78,18.06,0
REG-FLT-014306,8840,4.29,36.35,699.0,88.7,7.67,1
REG-FLT-014307,10333,7.59,95.0,702.35,87.99,-32.59,1
REG-FLT-014308,14001,5.02,42.02,439.52,68.53,9.55,0
REG-FLT-014309,12452,3.0,52.7,852.36,66.91,-20.76,1
REG-FLT-014310,15425,4.8,86.26,878.49,97.58,-10.32,1
REG-FLT-014311,17642,3.84,50.93,526.35,99.08,23.18,0
REG-FLT-014312,3297,8.28,89.3,515.08,80.08,-9.14,1
REG-FLT-014313,10624,4.63,41.13,708.94,76.72,7.91,0
REG-FLT-014314,16567,3.15,63.17,605.92,61.52,-16.45,0
REG-FLT-014315,13480,6.69,34.6,830.52,54.11,-21.0,1
REG-FLT-014316,6642,6.83,66.2,793.43,50.28,32.72,0
REG-FLT-014317,9145,7.5,51.88,612.44,79.71,43.16,0
REG-FLT-014318,1316,7.87,42.81,638.4,86.42,4.31,1
REG-FLT-014319,14632,4.74,57.02,614.82,68.79,-19.23,0
REG-FLT-014320,8224,4.32,64.13,508.96,52.99,28.22,0
REG-FLT-014321,7823,5.45,76.31,621.75,53.2,-44.48,0
REG-FLT-014322,14873,2.29,89.82,564.24,90.23,-23.47,0
REG-FLT-014323,15840,6.47,92.18,576.34,54.45,-39.44,0
REG-FLT-014324,1398,8.35,69.32,624.92,85.31,-34.96,1
REG-FLT-014325,15496,2.46,36.61,734.4,83.85,-24.66,1
REG-FLT-014326,12241,8.1,82.79,759.18,67.4,43.04,1
REG-FLT-014327,2779,8.54,85.6,850.74,76.42,16.21,1
REG-FLT-014328,9600,7.73,37.19,438.4,62.07,-2.21,1
REG-FLT-014329,15041,8.23,32.38,474.97,75.44,-13.56,1
REG-FLT-014330,6402,1.64,41.37,477.77,67.22,-42.81,0
REG-FLT-014331,5156,6.36,81.4,508.42,58.61,-37.06,0
REG-FLT-014332,2684,8.34,71.75,744.28,64.62,-7.89,1
REG-FLT-014333,14162,7.91,32.99,491.27,59.27,26.57,1
REG-FLT-014334,12545,6.69,94.0,668.09,93.42,28.18,0
REG-FLT-014335,3134,2.81,33.71,494.58,81.15,40.19,1
REG-FLT-014336,3798,5.0,32.95,600.23,64.44,-11.23,1
REG-FLT-014337,17840,6.65,83.01,600.47,83.02,-40.79,0
REG-FLT-014338,17975,3.69,36.19,616.08,64.41,-4.3,1
REG-FLT-014339,6468,5.37,45.89,776.12,59.76,-36.54,0
REG-FLT-014340,2579,3.95,46.93,723.89,87.93,-32.01,0
REG-FLT-014341,12407,4.59,92.55,749.62,53.8,27.44,0
REG-FLT-014342,13243,6.7,49.9,735.92,54.99,21.75,0
REG-FLT-014343,7611,8.44,90.69,430.62,95.0,35.2,1
REG-FLT-014344,17564,1.73,73.84,664.81,67.82,9.32,0
REG-FLT-014345,1125,2.41,47.14,448.25,98.2,29.3,0
REG-FLT-014346,18020,4.93,75.81,654.42,52.03,25.21,0
REG-FLT-014347,8049,3.78,32.99,441.29,87.07,24.12,1
REG-FLT-014348,18282,1.58,75.53,760.77,67.59,14.29,0
REG-FLT-014349,11478,5.17,74.75,462.43,52.14,-43.48,0
REG-FLT-014350,14942,7.05,42.36,549.96,58.74,39.97,0
REG-FLT-014351,18194,3.22,70.23,679.17,53.65,19.21,0
REG-FLT-014352,2311,7.92,38.13,435.19,99.23,31.06,1
REG-FLT-014353,11725,7.06,76.51,879.92,55.22,13.55,1
REG-FLT-014354,1802,2.18,89.62,503.86,62.61,-42.58,0
REG-FLT-014355,10550,1.39,63.3,844.91,61.23,11.85,1
REG-FLT-014356,7886,2.86,74.56,859.59,80.8,-44.93,1
REG-FLT-014357,12486,6.81,41.13,822.04,74.13,-34.98,1
REG-FLT-014358,11073,6.12,57.7,802.06,90.05,-40.21,0
REG-FLT-014359,1403,8.27,92.62,596.79,68.64,16.82,1
REG-FLT-014360,11088,7.73,40.73,801.04,63.63,30.12,1
REG-FLT-014361,7224,2.12,73.39,570.14,97.25,-44.05,0
REG-FLT-014362,8661,8.67,39.32,592.2,55.73,-6.18,1
REG-FLT-014363,3430,1.33,40.28,438.44,91.2,-8.7,0
REG-FLT-014364,8550,8.14,86.8,453.51,70.75,-19.29,1
REG-FLT-014365,2542,2.16,81.93,795.37,61.28,8.18,0
REG-FLT-014366,13600,2.38,66.14,781.37,78.66,-11.53,0
REG-FLT-014367,12853,5.76,81.05,720.72,56.98,-41.25,0
REG-FLT-014368,7843,5.9,53.19,696.85,63.47,-9.03,0
REG-FLT-014369,15953,5.14,54.0,758.64,83.88,-41.52,0
REG-FLT-014370,16964,6.17,73.7,727.95,96.19,13.6,0
REG-FLT-014371,16763,6.95,80.83,769.55,62.5,12.66,0
REG-FLT-014372,8703,4.92,56.13,469.63,92.77,-6.2,0
REG-FLT-014373,11279,2.28,35.73,872.86,57.02,-30.39,1
REG-FLT-014374,7685,6.23,64.63,473.49,77.04,-38.83,0
REG-FLT-014375,6619,6.63,66.4,518.17,79.16,28.67,0
REG-FLT-014376,3923,8.78,77.82,867.88,72.45,24.04,1
REG-FLT-014377,7037,3.21,35.59,504.11,70.75,12.73,1
REG-FLT-014378,11955,2.77,76.9,583.78,59.87,5.7,0
REG-FLT-014379,13073,1.34,81.62,653.43,72.97,21.81,0
REG-FLT-014380,12090,8.42,56.02,551.15,53.1,6.06,1
REG-FLT-014381,10837,5.55,51.12,559.84,57.95,-8.75,0
REG-FLT-014382,4435,3.73,92.78,522.53,71.97,-41.28,0
REG-FLT-014383,1782,6.08,71.13,665.07,54.65,-9.14,0
REG-FLT-014384,11407,7.4,38.23,750.37,57.06,30.84,0
REG-FLT-014385,6283,2.4,79.43,688.81,95.93,8.78,0
REG-FLT-014386,8897,6.9,42.38,709.83,76.63,32.92,0
REG-FLT-014387,10734,6.44,94.24,847.27,97.32,1.01,1
REG-FLT-014388,17803,3.7,39.37,506.01,78.07,4.21,0
REG-FLT-014389,11086,5.12,48.47,716.0,62.79,14.76,0
REG-FLT-014390,6915,6.36,47.95,684.23,99.26,43.47,0
REG-FLT-014391,16192,7.74,60.67,861.12,98.13,-15.25,1
REG-FLT-014392,18035,2.56,88.92,563.96,59.56,32.39,0
REG-FLT-014393,6154,5.57,74.7,561.26,52.36,-28.41,0
REG-FLT-014394,4100,2.15,54.44,607.04,74.66,-44.56,0
REG-FLT-014395,1868,7.9,92.8,841.54,93.33,-22.18,1
REG-FLT-014396,6826,2.75,80.73,798.03,98.23,23.03,0
REG-FLT-014397,7047,6.93,87.05,615.69,94.39,2.98,0
REG-FLT-014398,3279,2.46,55.85,708.81,69.9,6.25,0
REG-FLT-014399,1723,3.68,52.9,585.31,71.68,-25.96,0
REG-FLT-014400,10515,3.01,41.75,421.13,59.87,-24.1,0
REG-FLT-014401,18221,3.67,70.23,820.83,80.84,-21.78,1
REG-FLT-014402,8549,2.59,47.58,584.54,80.34,-18.44,0
REG-FLT-014403,12296,4.78,76.22,502.58,87.15,40.09,0
REG-FLT-014404,13865,6.71,50.43,423.85,63.54,2.3,0
REG-FLT-014405,12403,6.73,77.62,869.24,71.86,-22.58,1
REG-FLT-014406,15140,4.9,46.06,486.06,82.12,-26.28,0
REG-FLT-014407,12649,4.2,90.81,522.5,77.4,-41.18,0
REG-FLT-014408,10337,1.84,92.76,500.9,51.93,41.72,0
REG-FLT-014409,7305,2.72,62.39,457.06,61.48,-16.3,0
REG-FLT-014410,11052,5.39,80.22,553.86,62.78,-41.16,0
REG-FLT-014411,2274,7.37,84.9,626.48,70.25,-24.71,0
REG-FLT-014412,14009,1.49,79.65,838.56,85.5,35.15,1
REG-FLT-014413,5594,8.7,66.57,553.83,80.92,-2.89,1
REG-FLT-014414,8983,1.23,42.08,536.52,88.11,41.6,0
REG-FLT-014415,343,6.28,93.26,661.7,52.52,-0.62,0
REG-FLT-014416,12688,3.6,78.11,607.57,89.35,44.44,0
REG-FLT-014417,272,4.28,39.47,568.23,63.0,-25.54,0
REG-FLT-014418,8332,2.14,82.03,721.07,63.7,-1.85,0
REG-FLT-014419,18411,8.35,69.28,550.43,66.02,-6.24,1
REG-FLT-014420,1463,6.29,67.22,804.01,83.49,-26.89,0
REG-FLT-014421,5493,5.54,49.58,809.16,50.33,25.65,0
REG-FLT-014422,3582,7.64,72.27,865.87,83.21,28.54,1
REG-FLT-014423,3709,5.17,53.74,653.85,88.14,41.17,0
REG-FLT-014424,16854,3.31,42.88,525.61,60.42,-13.57,0
REG-FLT-014425,10490,4.17,66.16,657.63,73.43,1.45,0
REG-FLT-014426,9815,2.41,84.3,642.39,55.31,0.21,0
REG-FLT-014427,5870,5.2,67.28,872.91,85.86,-39.61,1
REG-FLT-014428,9460,5.7,89.49,611.78,74.72,15.81,0
REG-FLT-014429,9511,3.6,37.23,560.21,53.16,-19.48,1
REG-FLT-014430,5198,6.93,35.32,675.01,56.0,-30.64,1
REG-FLT-014431,3768,3.48,92.04,610.34,75.32,-17.81,0
REG-FLT-014432,5355,2.49,91.86,478.8,50.18,19.85,0
REG-FLT-014433,16722,2.95,87.3,676.33,50.86,-20.55,0
REG-FLT-014434,5453,5.57,80.6,557.19,75.83,32.45,0
REG-FLT-014435,6707,2.91,65.8,683.68,69.33,-27.43,0
REG-FLT-014436,11459,2.45,73.41,739.49,85.11,-22.56,0
REG-FLT-014437,17543,5.86,51.65,450.03,75.73,-19.19,0
REG-FLT-014438,13588,2.07,87.67,766.12,81.93,7.64,0
REG-FLT-014439,5161,6.21,91.66,614.78,56.18,-37.79,0
REG-FLT-014440,1356,7.17,56.09,481.59,94.54,35.4,0
REG-FLT-014441,941,5.19,82.01,715.91,77.79,0.1,0
REG-FLT-014442,16934,2.14,36.04,565.18,84.25,-35.0,1
REG-FLT-014443,17211,3.14,84.35,870.79,71.02,40.98,1
REG-FLT-014444,5644,5.47,39.14,595.92,60.05,-30.34,0
REG-FLT-014445,840,1.26,86.11,651.54,92.36,11.37,0
REG-FLT-014446,818,5.43,52.08,801.89,78.12,-5.98,0
REG-FLT-014447,13041,7.31,54.5,823.21,95.3,44.45,1
REG-FLT-014448,15675,6.1,67.64,685.42,71.18,-14.45,0
REG-FLT-014449,11139,4.56,60.41,522.76,99.24,-37.44,0
REG-FLT-014450,3857,6.25,32.34,526.84,59.34,-40.25,1
REG-FLT-014451,1172,1.94,85.41,766.71,91.28,-3.39,0
REG-FLT-014452,15686,4.63,78.43,466.88,63.86,-17.98,0
REG-FLT-014453,4290,3.52,61.04,662.54,69.57,34.82,0
REG-FLT-014454,15677,7.78,65.85,577.2,90.86,-16.82,1
REG-FLT-014455,16315,6.22,80.47,788.51,86.62,-31.98,0
REG-FLT-014456,4809,1.45,44.19,479.55,67.76,-18.69,0
REG-FLT-014457,13722,7.77,52.09,773.11,60.31,18.58,1
REG-FLT-014458,16555,6.01,35.19,732.1,86.04,-26.45,1
REG-FLT-014459,18461,2.85,50.23,487.19,80.53,-42.78,0
REG-FLT-014460,9338,7.25,80.67,687.95,82.1,15.62,0
REG-FLT-014461,7205,8.33,77.69,482.18,54.96,11.96,1
REG-FLT-014462,18033,8.65,44.03,752.58,56.09,33.92,1
REG-FLT-014463,17210,3.65,74.73,848.79,85.86,-2.72,1
REG-FLT-014464,4591,8.09,61.09,429.66,75.59,-18.77,1
REG-FLT-014465,17156,6.94,90.74,477.34,84.87,24.06,0
REG-FLT-014466,15521,8.47,33.38,609.19,92.6,-14.03,1
REG-FLT-014467,2561,1.3,53.99,867.71,74.69,-8.06,1
REG-FLT-014468,8166,7.5,36.57,720.36,76.27,35.2,1
REG-FLT-014469,7937,4.75,36.71,785.33,57.92,-40.84,1
REG-FLT-014470,5317,2.23,60.86,650.08,56.34,39.32,0
REG-FLT-014471,4605,1.41,80.65,751.12,76.07,-36.8,0
REG-FLT-014472,4630,1.28,56.62,780.46,59.96,13.83,0
REG-FLT-014473,2254,1.61,37.89,580.05,51.0,-43.37,1
REG-FLT-014474,13742,2.76,64.02,730.55,75.14,13.36,0
REG-FLT-014475,4029,4.43,63.78,691.27,91.21,-44.94,0
REG-FLT-014476,3058,5.31,68.8,866.16,83.67,29.33,1
REG-FLT-014477,5366,8.77,71.63,532.61,88.77,-6.09,1
REG-FLT-014478,12550,7.2,62.2,574.23,53.51,19.24,0
REG-FLT-014479,3879,6.24,80.71,608.04,58.86,-28.65,0
REG-FLT-014480,9173,1.3,39.66,534.6,75.99,-34.42,0
REG-FLT-014481,2192,3.32,60.93,628.71,56.02,-25.76,0
REG-FLT-014482,4299,5.08,86.71,796.48,88.12,7.73,0
REG-FLT-014483,1341,8.81,90.46,552.75,88.74,-6.55,1
REG-FLT-014484,14164,8.0,83.93,611.93,93.11,15.09,1
REG-FLT-014485,11884,4.05,38.35,761.1,92.49,5.31,0
REG-FLT-014486,2018,8.45,37.2,735.47,68.86,-38.31,1
REG-FLT-014487,16877,3.57,93.89,688.84,87.33,-6.37,0
REG-FLT-014488,8436,6.76,37.9,542.98,77.52,-13.74,1
REG-FLT-014489,1297,3.69,75.5,455.53,88.19,-29.66,0
REG-FLT-014490,3475,1.26,36.42,609.17,50.39,-18.09,1
REG-FLT-014491,4243,2.25,52.26,447.45,62.88,20.35,0
REG-FLT-014492,11027,7.86,38.53,536.73,72.19,-27.76,1
REG-FLT-014493,8270,2.43,71.02,790.76,87.53,41.98,0
REG-FLT-014494,1293,4.18,52.58,660.8,98.1,-11.5,0
REG-FLT-014495,17532,5.78,50.51,677.71,61.43,-23.1,0
REG-FLT-014496,5776,2.7,42.56,590.94,78.55,-19.16,0
REG-FLT-014497,7068,3.06,36.27,566.16,80.56,-25.94,1
REG-FLT-014498,11961,3.63,82.31,822.02,92.75,-20.04,1
REG-FLT-014499,11847,1.5,60.74,649.07,50.88,30.81,0
REG-FLT-014500,4783,7.41,80.38,827.01,64.6,28.84,1
REG-FLT-014501,16156,8.64,90.41,434.37,61.64,-4.07,1
REG-FLT-014502,8234,4.36,41.73,872.64,77.86,6.89,1
REG-FLT-014503,6118,4.03,68.41,770.15,92.62,11.66,0
REG-FLT-014504,2182,6.09,66.07,628.67,53.88,17.87,0
REG-FLT-014505,3530,2.35,57.17,455.69,54.79,23.81,0
REG-FLT-014506,11164,3.41,65.28,852.46,54.44,24.51,1
REG-FLT-014507,11590,7.41,86.15,471.37,51.93,-4.06,0
REG-FLT-014508,13154,6.3,55.67,574.57,73.29,-14.55,0
REG-FLT-014509,13051,6.85,64.08,537.12,81.9,29.32,0
REG-FLT-014510,14902,3.9,62.34,798.12,55.15,-20.09,0
REG-FLT-014511,9666,7.38,42.06,421.28,68.01,4.36,0
REG-FLT-014512,1018,5.52,65.48,786.18,63.42,-32.95,0
REG-FLT-014513,13081,7.18,88.97,442.6,66.5,-32.72,0
REG-FLT-014514,4505,4.19,34.87,854.17,71.54,-41.18,1
REG-FLT-014515,1354,1.69,47.55,542.73,92.81,-38.22,0
REG-FLT-014516,5668,2.16,33.9,558.9,83.07,20.99,1
REG-FLT-014517,15372,1.3,53.72,549.16,67.4,17.32,0
REG-FLT-014518,8839,3.78,78.37,505.18,87.33,-23.19,0
REG-FLT-014519,9051,6.42,44.89,571.15,52.79,27.65,0
REG-FLT-014520,10128,8.14,56.53,761.25,86.5,-27.69,1
REG-FLT-014521,3417,8.82,94.27,528.72,97.68,9.38,1
REG-FLT-014522,3277,5.75,43.26,619.22,94.11,-44.65,0
REG-FLT-014523,8840,2.09,82.38,512.76,91.1,31.65,0
REG-FLT-014524,2959,5.29,83.11,683.53,93.01,-40.78,0
REG-FLT-014525,8313,8.13,85.92,802.94,64.51,-1.13,1
REG-FLT-014526,11063,2.86,47.79,547.26,76.61,1.23,0
REG-FLT-014527,5703,8.26,93.71,651.62,65.96,-22.98,1
REG-FLT-014528,1178,4.71,49.36,855.05,94.41,44.16,1
REG-FLT-014529,11933,5.09,85.47,440.49,83.37,18.76,0
REG-FLT-014530,1018,3.98,40.67,535.62,51.46,-16.65,0
REG-FLT-014531,11672,5.13,51.4,720.98,77.5,14.97,0
REG-FLT-014532,9999,7.45,72.71,424.5,92.32,20.14,0
REG-FLT-014533,668,1.33,78.05,745.63,83.8,-41.99,0
REG-FLT-014534,14134,1.62,57.94,493.85,77.07,25.34,0
REG-FLT-014535,7555,4.07,80.52,566.8,86.87,18.95,0
REG-FLT-014536,7407,7.65,54.52,566.45,84.25,22.16,1
REG-FLT-014537,18244,3.29,42.56,723.08,63.18,-28.76,0
REG-FLT-014538,6693,2.39,74.4,852.19,57.0,-24.82,1
REG-FLT-014539,9291,5.7,61.99,829.56,70.89,30.85,1
REG-FLT-014540,16583,8.87,35.41,796.25,59.33,-6.33,1
REG-FLT-014541,2496,8.04,60.82,709.29,85.51,3.33,1
REG-FLT-014542,11708,7.73,66.95,715.87,51.0,-1.4,1
REG-FLT-014543,506,4.65,87.11,447.4,53.09,18.53,0
REG-FLT-014544,1613,7.8,75.35,624.23,96.55,-43.11,1
REG-FLT-014545,9591,8.66,77.72,425.87,79.43,-12.82,1
REG-FLT-014546,12763,7.86,42.45,688.96,72.26,18.06,1
REG-FLT-014547,691,6.46,87.23,727.09,99.99,-11.8,0
REG-FLT-014548,12920,8.14,62.43,491.27,61.71,-13.43,1
REG-FLT-014549,3385,3.34,90.5,471.55,60.82,-37.02,0
REG-FLT-014550,5624,8.74,73.15,815.75,64.31,7.34,1
REG-FLT-014551,1629,3.28,53.81,449.92,56.81,41.89,0
REG-FLT-014552,3702,2.49,82.29,730.86,81.14,36.07,0
REG-FLT-014553,349,6.81,56.21,749.5,80.85,-27.91,0
REG-FLT-014554,8987,4.38,49.78,449.57,91.8,-15.35,0
REG-FLT-014555,6684,5.8,34.42,862.03,91.01,-23.15,1
REG-FLT-014556,17288,8.19,50.66,815.56,96.6,6.75,1
REG-FLT-014557,2202,4.44,48.63,679.47,53.5,23.54,0
REG-FLT-014558,16529,7.12,65.76,733.91,62.4,33.9,0
REG-FLT-014559,12162,7.48,68.3,452.38,94.11,-6.73,0
